word,Humor
scrap,2.32352941176471
blip,3.05555555555556
spell,2.11764705882353
lance,2.25806451612903
cargo,2.3125
oblique,2.81481481481481
blockhead,3.42857142857143
influence,1.91428571428571
collect,1.78787878787879
louse,2.38235294117647
pole,2.65
auntie,2.88235294117647
matron,2.03030303030303
midair,2.44444444444444
safeguard,2.35294117647059
flood,1.75757575757576
playpen,3
scramble,2.375
cot,2.82352941176471
crepe,2.57142857142857
threat,1.82352941176471
billion,2.85294117647059
stretcher,1.95652173913043
fortune,2.56756756756757
twosome,3.02777777777778
peril,2.25714285714286
scrounger,2.525
roadie,3.02631578947368
swipe,2.64516129032258
tumble,2.40625
phobia,2.16216216216216
quickie,3.68571428571429
cutlass,2.46666666666667
terrain,2.20588235294118
awe,2.33333333333333
room,1.92105263157895
sundown,2.18181818181818
bar,2.37037037037037
cellar,1.7741935483871
handful,2.23076923076923
gaze,2.17142857142857
brightness,2.64285714285714
lark,3.02564102564103
barge,2.61764705882353
crusade,2.16666666666667
alley,2.14814814814815
vomit,2.17142857142857
leather,2.28125
deaf,1.53125
tropics,2.40740740740741
seaboard,2.40540540540541
bowling,2.29032258064516
rhino,2.63333333333333
loner,1.78378378378378
list,2.32352941176471
test,1.64516129032258
sweatshirt,2.20512820512821
default,2.02941176470588
scowl,2.3448275862069
trend,2.175
clerk,2.07142857142857
burial,1.7741935483871
coke,2.70833333333333
fear,1.77777777777778
doorman,2.625
dipper,2.94117647058824
milkshake,2.79411764705882
marine,2.18421052631579
fortnight,2.45161290322581
inch,2
cube,2.5
friar,2.44897959183673
billiard,2.75
random,2.60606060606061
mainland,2.25
pail,2.33333333333333
ennui,2.70731707317073
springtime,2.17241379310345
pamphlet,2.26086956521739
snail,2.6551724137931
bedside,2.03125
mistrust,1.91891891891892
twinkle,3
pile,2.67857142857143
cement,2.16666666666667
friction,2.48387096774194
stair,2.13793103448276
survey,2.25
plush,3.11428571428571
devout,2.37837837837838
fit,2.43478260869565
bun,3.06818181818182
rapist,1.41176470588235
camp,2
gel,2.64285714285714
stretch,2.1875
queen,2.67741935483871
mantle,2.42105263157895
threesome,3.47826086956522
horn,2.62790697674419
love,2.325
pelvis,2.87878787878788
forefront,2.4375
temptress,2.44444444444444
clipboard,2.43589743589744
bilge,2.57142857142857
sender,2.02631578947368
phantom,2.5
cynic,2.42105263157895
shin,2.51515151515152
loafer,2.70588235294118
clatter,2.6
blink,2.65116279069767
salvage,2.33333333333333
spar,2.38888888888889
dish,2.34375
idiot,3.18421052631579
picket,2.11111111111111
marquee,2.24242424242424
abode,2.41379310344828
sulk,2.36666666666667
printout,2.03846153846154
iron,2.14814814814815
muster,2.61538461538462
recall,2.08108108108108
doubt,2.11428571428571
parsley,2.06666666666667
graduate,2.4375
comet,2.28571428571429
resort,2.64285714285714
upgrade,2.62068965517241
churn,2.51428571428571
germ,2.42857142857143
stunner,2.48837209302326
nibble,3.4
panel,2.03030303030303
essay,1.86363636363636
frown,1.93333333333333
sport,2.23333333333333
bat,2.25
deacon,2.2
spike,2.54545454545455
doom,1.97058823529412
groove,2.71875
prank,3.31578947368421
complaint,1.67857142857143
lean,1.78260869565217
stock,2.14814814814815
bind,1.875
storm,1.76666666666667
sire,2.60869565217391
upkeep,1.96774193548387
eel,2.21875
quick,2.20512820512821
crack,2.68965517241379
pox,2.45454545454545
chew,2.28571428571429
landmark,2.28
cinder,2.08108108108108
wrap,2.05
ambush,2.05882352941176
times,1.88888888888889
hydrate,2.41379310344828
fridge,2.16129032258065
pit,2.36666666666667
drift,2
lamp,2.25
purple,2.15625
pity,2.03125
crease,1.92
gym,2.25
optics,2.16666666666667
clunk,3.3448275862069
pointer,2.43478260869565
trainee,1.92307692307692
booby,4.06666666666667
usage,2.25
spud,3.16
guardhouse,2.08571428571429
skate,2.14814814814815
rogue,2.48484848484848
loon,3.06666666666667
come,2.44444444444444
swami,3.48648648648649
reaper,2.03448275862069
ledge,2.07692307692308
cattle,2.06666666666667
tease,3.18518518518519
blackmail,2.32258064516129
musket,2.61764705882353
twit,4
auction,2.26923076923077
keel,2.64516129032258
minute,2.32352941176471
wiring,2.34285714285714
dive,2.13953488372093
pawnshop,2.28571428571429
roller,2.3448275862069
occult,2.03846153846154
pimp,3.13157894736842
bounty,2.52941176470588
reform,2.17391304347826
forte,2.82142857142857
mango,2.84848484848485
waitress,2.08108108108108
mall,2.10526315789474
damp,2.125
pluck,3
cock,3.24137931034483
sloth,2.94117647058824
steel,2.12903225806452
offset,2.16666666666667
carrier,1.9
party,3.03333333333333
rambling,2.84615384615385
condom,3.12903225806452
daybreak,2.45
hunger,1.92307692307692
race,2.025
flap,3.07142857142857
passive,1.875
doc,2.16
recluse,2.37037037037037
mild,2.16326530612245
hangar,2.5
burn,1.75757575757576
breakthrough,2.17647058823529
slicker,2.88571428571429
tit,4.25
flagstaff,2.33333333333333
lick,2.90909090909091
vessel,2.14285714285714
loophole,2.27586206896552
papa,2.4
giraffe,3.09677419354839
washout,2.71875
tremor,1.60606060606061
strife,2
gap,2.39285714285714
milestone,2.275
thought,2.25
eye,2.03333333333333
seamstress,2.42307692307692
eclipse,2.35714285714286
junior,2.25
premier,1.9375
sherry,2.40625
amends,1.9
dad,2
mission,2.1
gusher,3.38235294117647
gay,2.6969696969697
blindness,1.8125
vent,2.09090909090909
lumber,2.68292682926829
banger,3.32
airplane,2.05714285714286
legion,2.07317073170732
comeback,2.58823529411765
psalm,2.36
nut,3.34615384615385
sculptor,2.33333333333333
filth,2.16666666666667
zoo,2.66666666666667
mind,2.23333333333333
killer,1.46666666666667
seat,1.96153846153846
herd,2.71428571428571
pan,2.31818181818182
oven,2.1
male,2.11764705882353
bellhop,2.64
hawk,2.25806451612903
toil,2.79411764705882
dungeon,2.64516129032258
thread,2.04761904761905
clutter,2.37837837837838
saw,2.06896551724138
quiz,2.12820512820513
christening,2.17142857142857
penny,2.39473684210526
stew,2.4375
hog,2.9375
fire,2.02777777777778
forehead,2.41176470588235
curling,2.18181818181818
warm,1.95454545454545
beetle,2.75
beer,2.80645161290323
plunger,3.03448275862069
guru,3.18518518518519
fuzz,3.55555555555556
seller,2.1
scorch,1.92857142857143
sight,2.24324324324324
outdoors,2.05714285714286
cordon,2.28205128205128
escort,2.31818181818182
toss,2.21621621621622
nuthouse,3.52777777777778
wharf,2.62068965517241
rider,2.36111111111111
cedar,1.92
broker,2.12
trolley,2.58974358974359
firm,2.3448275862069
quiet,2.06060606060606
shortage,1.7
pension,2.22222222222222
message,1.79545454545455
errand,2.45
moor,2.53333333333333
willies,3.45945945945946
margin,2
halo,2.3030303030303
surprise,2.77777777777778
drivel,2.86206896551724
slut,2.8
snob,2.81481481481481
goose,2.96666666666667
sixty,2.29032258064516
tennis,2.21739130434783
shrug,2.23333333333333
rapture,2.46875
saloon,2.85714285714286
swivel,2.56666666666667
loss,1.93548387096774
bouquet,2.59459459459459
sinus,2.22727272727273
physique,2.3953488372093
stud,3.60606060606061
life,2.41935483870968
surfer,2.22222222222222
finch,2.64285714285714
ox,2.53125
baseline,2.55
welsh,2.51515151515152
hit,2
middle,2.32352941176471
pellet,2.17647058823529
jive,2.9
zebra,2.70833333333333
moonlight,2.53333333333333
granny,2.875
verse,2.27586206896552
mass,1.8974358974359
blonde,3.12121212121212
civics,2.05128205128205
tether,2.40625
beast,2.77272727272727
broad,2.71875
screw,3.2962962962963
dumpling,3.5
star,2.43333333333333
sandbox,2.35294117647059
oral,2.78571428571429
soil,2.37142857142857
dream,2.6551724137931
dolphin,2.68421052631579
briar,2.61904761904762
navy,1.96969696969697
motel,2.21052631578947
link,2.44444444444444
bookworm,2.70967741935484
waffle,2.91304347826087
sphincter,3.6
employ,2.17142857142857
truth,2.23076923076923
king,2
piggy,3.56
feast,2.63157894736842
thing,2.33333333333333
campus,2.19354838709677
wiggle,3.52380952380952
shack,2.85185185185185
spoon,2.69230769230769
flake,2.79411764705882
extent,2.08333333333333
cookbook,2.20588235294118
force,2.15625
biz,2.53333333333333
wind,2.32258064516129
chuck,2.81818181818182
aspirin,2.16666666666667
skateboard,2.20833333333333
antics,3.46428571428571
warrior,2.11111111111111
chic,2.62162162162162
thatch,2.62068965517241
toast,2.43589743589744
spree,3.02857142857143
range,2.03703703703704
stay,1.91666666666667
fable,2.23076923076923
sickle,2.29032258064516
trance,2.43243243243243
medal,2.36363636363636
sausage,3.43333333333333
hooker,3.12903225806452
church,2.02631578947368
anchor,2.30434782608696
gem,2.5
hermit,3.06451612903226
lasso,2.62068965517241
strain,2.125
wedding,2.59375
ulcer,1.90909090909091
north,2.25806451612903
junction,2.36
verdict,1.82857142857143
hangman,2.21052631578947
ruckus,3.69565217391304
nylon,2.13207547169811
axe,2.35897435897436
cowboy,2.82142857142857
chaplain,1.69565217391304
grouping,2.45454545454545
flirt,3.03030303030303
dash,2.33333333333333
gambling,2.17021276595745
choir,1.97222222222222
racehorse,2.67857142857143
wishbone,2.75862068965517
preserve,2.21739130434783
ship,2.19444444444444
diner,2.35483870967742
melon,2.84090909090909
summer,2.3448275862069
prudence,2.12820512820513
playhouse,2.46428571428571
shriek,2.45833333333333
flush,3.05405405405405
revue,2.20833333333333
cardboard,1.93548387096774
ogre,3.08823529411765
cellist,2.46875
finder,2.28571428571429
rectum,3.02777777777778
tipper,2.6969696969697
lye,2.5
spit,2.35
tinkle,3.96296296296296
jackass,3.77777777777778
plump,3.43243243243243
farmhouse,2.41935483870968
covert,2.44
crumble,2.20588235294118
wee,3.51219512195122
couple,2.26315789473684
fallout,2.09677419354839
gelding,2.6551724137931
disease,1.5
manger,2.20689655172414
spaniel,2.875
pick,2.09090909090909
warehouse,1.91891891891892
dune,2.25806451612903
fireman,1.77777777777778
basket,2.55555555555556
cheek,2.70967741935484
kind,2.56
snoop,2.83333333333333
broomstick,2.95
cockpit,2.75
houseboy,3.12903225806452
spec,2.05555555555556
gasp,2.28125
chest,2.2258064516129
nag,2.4
waiter,2.15625
scone,2.56410256410256
stalk,1.70588235294118
aura,2.48148148148148
headline,2.25641025641026
whiplash,2.58064516129032
shove,2.46875
yard,1.75
sphere,2.20454545454545
deviant,2.95238095238095
rag,2.48484848484848
theme,2.18918918918919
entrance,2.30769230769231
fake,2.22222222222222
jewel,2.34285714285714
budget,1.8
god,2.17241379310345
rethink,2.1
grove,2.44827586206897
perfect,2.16216216216216
lifetime,2.33333333333333
fang,2.34285714285714
key,2.05263157894737
foxtrot,3
rake,2.29166666666667
flame,2.39393939393939
gaggle,3.81818181818182
cycle,2.30555555555556
sneak,2.69444444444444
taps,1.91891891891892
babble,3.16129032258065
function,2.5
finesse,2.80555555555556
band,2.19444444444444
purchase,1.80952380952381
vice,1.96875
mansions,2.30555555555556
snatch,2.75862068965517
crook,2.41860465116279
heartbeat,1.76666666666667
bet,1.86363636363636
fairy,2.62857142857143
regard,2.09090909090909
wildlife,2.25714285714286
atoll,2.32142857142857
bulb,2.375
resource,2.1025641025641
finish,2
potion,2.58333333333333
town,1.8
cause,2.23529411764706
junk,2.33333333333333
vixen,3.2962962962963
sweetie,2.94444444444444
talent,2.25
wasp,2.34210526315789
coleslaw,2.6
mess,2.36
soak,2.17857142857143
bull,2.58974358974359
masses,2.03846153846154
scamp,3.10714285714286
sow,2.56756756756757
manual,2.09677419354839
effect,2.53125
deer,2.21621621621622
concourse,1.875
tense,1.79310344827586
thrower,2.06666666666667
winger,3
cranium,2.69230769230769
triad,2.42857142857143
attempt,2.25
drum,2.69444444444444
partner,2.24324324324324
boredom,2
loot,3.15789473684211
copy,2.14285714285714
pork,2.51282051282051
castle,2.48780487804878
pavement,2.24137931034483
hothead,2.82142857142857
candle,2.38888888888889
stall,2.25925925925926
yuletide,2.71428571428571
reins,2.28571428571429
fancy,2.31818181818182
floss,2.35483870967742
pixie,3.03703703703704
bitter,2.17948717948718
jaws,2.38709677419355
cocaine,2.48275862068966
pillow,2.94117647058824
city,2.0625
orange,2.30232558139535
help,1.81081081081081
coupon,2.22222222222222
cod,2.69444444444444
awning,2.13513513513514
dental,1.8
blister,1.97435897435897
secret,2.07142857142857
walk,2.32258064516129
export,2.46153846153846
picker,2.19444444444444
valet,2.44827586206897
epic,2.75
linguist,2.45945945945946
rally,2.23529411764706
frame,1.8974358974359
bullion,3.05
wizard,2.76470588235294
mishap,2.5625
panda,2.96551724137931
fortress,2
banjo,2.80952380952381
scour,2.1875
spin,2.34146341463415
ally,2
difference,2
oyster,2.82758620689655
checkers,2.51515151515152
gas,2.91176470588235
spread,2.41379310344828
condor,2.27586206896552
end,2.08333333333333
woman,2.53658536585366
garbage,2.5
deck,1.90625
juror,1.96296296296296
judo,2.925
foreplay,2.94285714285714
crackpot,3.39024390243902
headache,1.9047619047619
whirlwind,2.5625
lad,2.66666666666667
commerce,1.68965517241379
typist,2.4
phase,1.87096774193548
cheat,2.2258064516129
stewardess,2.52
wig,2.59459459459459
coastline,2.23684210526316
detail,1.97058823529412
tempo,2.36363636363636
scatter,2.66666666666667
herbs,2.44117647058824
freshness,2.5
binge,2.08571428571429
monkey,3.2
approach,2.02941176470588
mousse,2.76
aunt,2.29032258064516
asphalt,2.17647058823529
calm,2.33333333333333
refrain,2.25806451612903
vandal,2.35714285714286
hacksaw,2.17647058823529
eyelash,2.47058823529412
scripture,2.175
snout,3.68965517241379
mores,2.57894736842105
chaos,3
slayer,2.02777777777778
speed,2.10526315789474
splice,2.41666666666667
rescue,2.1
quartz,2.70588235294118
burr,2.97142857142857
wad,3.58620689655172
nickel,2.42105263157895
daydream,2.78947368421053
spelling,1.96296296296296
lug,2.95348837209302
wheel,2.29032258064516
casual,2.10810810810811
duct,2.71428571428571
shiner,2.57142857142857
gimmick,2.97297297297297
compact,2.31428571428571
newscast,2.20689655172414
lime,2.2962962962963
fullness,2.03333333333333
combat,1.74074074074074
gang,2.17142857142857
striker,2.02941176470588
safe,2.1304347826087
revolt,1.80555555555556
convert,2.33333333333333
radium,2.35135135135135
mace,2.27777777777778
boast,2.38888888888889
mouth,2.5
shirt,2.0625
soiree,3.15789473684211
whack,3.54545454545455
bombshell,2.6
holder,2.12
senior,2.11764705882353
cuss,2.79487179487179
bubbly,3.35294117647059
blackboard,2.04
beat,2.18421052631579
cell,2.45833333333333
banking,1.925
layman,2.97058823529412
pillbox,2.06060606060606
valley,2.48387096774194
hobo,3.06451612903226
icing,2.52631578947368
steady,2.31578947368421
solace,2.2
steamboat,2.53658536585366
hone,2.5
charge,2.27777777777778
padlock,2.11111111111111
limey,2.84
deluge,2.33333333333333
tongue,3.16666666666667
semblance,2.03125
eyebrow,2.26923076923077
daily,2.30555555555556
stir,2.05
harness,2.09677419354839
rump,3.74074074074074
choice,2.12121212121212
suit,2.16129032258065
sleep,2.2962962962963
bankrupt,1.7037037037037
beard,2.35294117647059
idea,2.02439024390244
torrent,1.77777777777778
grandchild,2.14705882352941
quart,2.6
sage,2.34210526315789
rack,2.82142857142857
cache,2.09090909090909
wallow,2.75
necktie,2.81481481481481
northwest,1.96969696969697
tar,2.38235294117647
moment,2.125
tycoon,2.76666666666667
ballpoint,2.4
rustic,2.25
question,2.39285714285714
impress,2.26666666666667
pup,2.7741935483871
funk,3.75
riffraff,3.59259259259259
bin,1.84
killjoy,2.42857142857143
sickness,1.42857142857143
roll,2.58333333333333
gazette,2.42857142857143
twain,2.77142857142857
probe,2.9
finger,2.75757575757576
baggage,2.2
wreckage,2.02941176470588
beatnik,3.41666666666667
sadist,1.92592592592593
shrew,2.54545454545455
wormwood,3
annual,2.14814814814815
forty,2.03333333333333
standard,2.02564102564103
bluejay,2.29411764705882
parish,2.25
fellow,2.375
fondness,2.16129032258065
rut,2.54545454545455
fascist,2.05882352941176
cartel,2.17857142857143
gloss,2.48
poll,2.19354838709677
thruster,3.25714285714286
rot,2.02941176470588
livestock,2.24137931034483
rave,2.45454545454545
home,2
fuss,2.62962962962963
blow,2.59459459459459
make,1.85714285714286
do,2.09375
prey,2
mod,2.60606060606061
plague,1.57575757575758
freezer,2.28125
wag,3.41935483870968
sprain,2.04166666666667
statesman,1.73684210526316
lyrics,2.26470588235294
ass,3.91666666666667
ledger,2.09677419354839
cutter,2.18421052631579
nucleus,2.42307692307692
neglect,1.38461538461538
hustle,2.725
foe,1.9
woodland,2.34375
palace,2.31428571428571
refill,2.05128205128205
reign,1.92307692307692
conduct,1.8974358974359
rest,2.45833333333333
bamboo,2.66666666666667
sprout,2.65714285714286
torment,1.31034482758621
thirty,1.97368421052632
doorbell,2.19354838709677
fold,1.7741935483871
thicket,2.51612903225806
status,2.08333333333333
babe,3
spinach,2.4
freedom,2.12903225806452
batter,2.92307692307692
boot,2.20689655172414
chap,2.91176470588235
madman,1.85714285714286
contest,2.125
liege,2.67857142857143
brethren,2.40740740740741
gunman,1.59375
jackpot,2.88235294117647
chute,2.6
nigger,1.42857142857143
rope,2.05555555555556
unknown,2.42424242424242
midget,3
brooch,2.44117647058824
convoy,2.27272727272727
mutt,3.48
club,2.02941176470588
dirt,2.44
squeak,3.23076923076923
disgust,1.75
cop,2.07142857142857
oink,3.87179487179487
toots,3.74074074074074
thistle,2.58536585365854
rat,1.92307692307692
fuck,3.73333333333333
earth,2.39285714285714
choppers,3.64285714285714
buckwheat,3.2
downer,2.2972972972973
bloke,3.8
unit,2.52777777777778
table,2.41935483870968
bard,2.4375
critter,3
prod,2.76666666666667
flak,2.78125
clot,2.6
adage,2.26666666666667
mom,2.22222222222222
sweater,2.09375
curtsy,2.80952380952381
stinker,3.375
classmate,2.73333333333333
protein,2.125
sleeper,2.07894736842105
framework,2.15384615384615
gout,2.5
sternum,2.37931034482759
workings,2.325
treatment,2.14285714285714
lockup,2.05714285714286
low,1.57575757575758
nightlife,2.5
cope,1.61764705882353
cough,2.11111111111111
cobalt,2.17142857142857
padre,2.575
chrome,2.03125
slam,2.33333333333333
sterling,2.56666666666667
match,2.29032258064516
boar,2.27586206896552
throttle,2.96774193548387
loony,3.21875
breaker,2.33333333333333
chump,3.33333333333333
bishop,2.2093023255814
citrus,2.38235294117647
savant,2.44117647058824
thief,2.03571428571429
kinship,2.29032258064516
trench,2
creamer,2.89285714285714
pilot,1.96551724137931
virus,1.78571428571429
volumes,1.97560975609756
contents,2.1025641025641
royal,2.22727272727273
sphinx,3.08823529411765
husk,2.24242424242424
traction,2.24
bidder,2.34285714285714
increase,2.33333333333333
helmet,2.15384615384615
flour,2.21621621621622
flow,2.32258064516129
split,2.15151515151515
cluster,2.17857142857143
jargon,2.6875
rubbish,2.92857142857143
palette,2.22222222222222
snuff,2.675
lay,2.55
cast,2.21212121212121
crawl,2.33333333333333
limestone,2
vassal,2.5
unseen,2.03703703703704
thermal,2.21428571428571
privy,2.73529411764706
shyness,2.125
shutdown,1.8
mean,1.84375
shepherd,2.56
ravine,2.27777777777778
divide,1.93333333333333
porridge,2.57692307692308
crescent,2.34782608695652
classroom,2.14705882352941
pivot,2.48484848484848
jogger,2.48
doctor,2.1
sob,1.73529411764706
quicksand,2.48275862068966
slush,2.88888888888889
laddie,3
frog,2.44
price,2.09677419354839
kayak,3.02631578947368
vision,2.03333333333333
fiend,2.80952380952381
pair,2.60869565217391
lovely,2.45454545454545
roomful,2.25806451612903
warfare,1.92307692307692
comic,3.24
background,1.88235294117647
grail,2.45454545454545
quarter,2.2972972972973
grizzly,2.80555555555556
radish,2.8125
demon,1.75609756097561
feud,2.18181818181818
adult,2.63157894736842
jester,3.26923076923077
silo,2.72
tome,2.23333333333333
bump,2.54545454545455
doorstep,2.15384615384615
geezer,3.61764705882353
roster,2.0625
wrestler,2.32142857142857
thesis,2.2093023255814
gad,3.03125
merchant,2.19354838709677
starlight,2.48837209302326
region,2.4
length,1.91666666666667
grenade,1.74193548387097
mouse,2.06666666666667
purr,2.8
gully,2.62068965517241
goodwill,2.42307692307692
beaver,3.06451612903226
third,2.14285714285714
maggot,3.02941176470588
token,2.2
campsite,2.46153846153846
attack,1.66666666666667
drawer,2.25714285714286
pace,2.63888888888889
wheat,2.04545454545455
stopper,2.37931034482759
whopper,3.18181818181818
jab,2.31428571428571
hindsight,2.14814814814815
stove,2.375
mocha,2.725
barman,2.66666666666667
muzzle,2.9375
grinder,2.26315789473684
laughter,3.21428571428571
rocker,2.93939393939394
mole,2.92307692307692
notice,2.29032258064516
hospice,1.7037037037037
tripe,2.94444444444444
mane,2.19354838709677
salesgirl,2.56
whaling,2.03571428571429
robin,2.25806451612903
karma,2.84375
zest,3.07142857142857
buster,3.18518518518519
guest,2.125
backbone,2.67741935483871
cruise,2.36666666666667
peep,3.02702702702703
ringside,2.48571428571429
plumber,2.61290322580645
lotus,2.86206896551724
nightmare,1.33333333333333
grand,2.2
lacrosse,2
oaf,3.48387096774194
sir,2.5
gallop,3
slum,1.6969696969697
brain,2.06451612903226
freestyle,2.5
closure,2
burlesque,2.97222222222222
bear,2.23333333333333
birthright,2.33333333333333
sweatshop,2.08823529411765
weakling,2.36111111111111
carry,1.91428571428571
council,2.28571428571429
swirl,3.19354838709677
emblem,2.21951219512195
queue,2.78260869565217
concert,2.19354838709677
flat,2.19444444444444
vortex,2.82758620689655
sawmill,1.92857142857143
mitt,2.4
horse,2.46428571428571
dreamboat,2.84848484848485
backdoor,3.07894736842105
talon,2.48148148148148
arm,1.9047619047619
warship,1.625
totem,2.70731707317073
friendship,2.39393939393939
technique,2.6
wrench,2.6
holly,2.31034482758621
checkout,2.08333333333333
warhead,1.9047619047619
spear,2
beehive,2.48275862068966
short,2.08
mosque,1.77777777777778
trouble,1.96969696969697
anvil,2.53846153846154
pusher,1.81481481481481
kiosk,2.65625
decade,1.86206896551724
post,2
smallpox,2.05714285714286
breather,2.36666666666667
vicar,2.62857142857143
broadside,2.21875
giggle,3.39130434782609
matter,2.37037037037037
snitch,2.78947368421053
author,1.66666666666667
sadness,1.54054054054054
turret,2.57142857142857
filly,2.96428571428571
conserve,1.58333333333333
craze,2.85714285714286
zombie,2.65217391304348
die,1.66666666666667
throat,2.35294117647059
windbag,3.44117647058824
voltage,2.16666666666667
rash,2.19230769230769
blockage,2.54285714285714
clothes,2
ode,2.48148148148148
burner,2.21428571428571
banshee,3.0952380952381
dumbbell,3.13333333333333
hanger,2.17857142857143
proxy,2.03030303030303
terrace,2.26923076923077
tomb,1.81818181818182
cotton,2.28571428571429
scratch,1.8
mist,2.37037037037037
soda,2.15384615384615
blur,2.68
clash,2.08695652173913
weld,1.9
velvet,2.53846153846154
